text,label
исправь задачу купить молоко,TASK_UPDATE
что-то нужно сделать с {},AMBIGUOUS
убрать из списка сделать отчет,TASK_DELETE
сделал подготовить презентацию,TASK_UPDATE
кто ты,UNKNOWN
"сделай для меня купить молоко до 2026-04-04T15:14:58Z, приоритет средний, проект Рабочий проект, описание: лаборато́рная работа по ТАТД",TASK_CREATE
нужно не забыть сделать отчет,TASK_CREATE
нужно что-то по задаче {},AMBIGUOUS
какая погода сегодня,UNKNOWN
спиши задачу купить молоко,TASK_DELETE
исправь задачу подготовить презентацию,TASK_UPDATE
посмотри на задачу {},AMBIGUOUS
ликвидируй задачу сделать отчет,TASK_DELETE
непонятная команда с задачей,AMBIGUOUS
какие задачи открыты,TASK_QUERY
как пройти до {},UNKNOWN
поменяй описание задачи закончить лабораторную,TASK_UPDATE
задачи по проекту {} на этой неделе,TASK_QUERY
что запланировано,TASK_QUERY
"необходимо купить молоко до 2026-04-10T20:14:57Z, приоритет низкий, проект Рабочий проект, описание: лаборато́рная работа по ТАТД",TASK_CREATE
завершить задачу купить молоко,TASK_UPDATE
задачи назначенные на меня,TASK_QUERY
сделай задачу или нет {},AMBIGUOUS
нужно не забыть закончить лабораторную,TASK_CREATE
удали последнюю задачу позвонить клиенту,TASK_DELETE
"давай создадим сделать отчет до 2026-04-26T10:14:57Z, приоритет высокий, проект ДЗ, описание: лаборато́рная работа по ТАТД",TASK_CREATE
"зарегистрируй задачу закончить лабораторную до 2026-04-24T21:14:57Z, приоритет средний, проект Рабочий проект, описание: позвонить клиенту и уточнить детали",TASK_CREATE
нужно что-то по задаче {},AMBIGUOUS
убери задачу купить молоко,TASK_DELETE
кто ты,UNKNOWN
незавершённые задачи,TASK_QUERY
отправь задачу купить молоко в список дел,TASK_CREATE
помоги с кодом,UNKNOWN
